Name,Location,Reviews,Score,URL
La Natura Holiday Caravan,Ruhengeri,,,https://www.booking.com/hotel/rw/la-natura-holiday-caravan.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=265&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
Faraja Hotel,Ruhengeri,,,https://www.booking.com/hotel/rw/faraja.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=266&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
Affordable 2 Bedroom Apartment - kagugu @ MyPlace,Kigali,,,https://www.booking.com/hotel/rw/affordable-2-bedroom-apartment-kagugu-myplace-kigali.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=267&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
Ahera Cozy Residence,Kigali,,,https://www.booking.com/hotel/rw/ahera-cozy-residence-kigali.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=268&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
Esther Homes,Kigali,,,https://www.booking.com/hotel/rw/ikaze-iwacu-homestay.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=269&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
CENTRE D'ACCEUIL SAINT AUGUSTIN,Rwamagana,,,https://www.booking.com/hotel/rw/centre-d-acceuil-saint-augustin.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=270&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
Passion Homes,Kigali,,,https://www.booking.com/hotel/rw/passion-homes.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=271&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
East Center Guest House,Mayange,,,https://www.booking.com/hotel/rw/east-center-guest-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=272&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
Spacious 3 Bedroom Apartment (all ensuite) - Gacuriro @ MyPlace,Kigali,,,https://www.booking.com/hotel/rw/spacious-3-bedroom-apartment-all-ensuite-gacuriro-myplace.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=273&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
MADIBA COMPANY,Kigali,,,https://www.booking.com/hotel/rw/madiba-company.html?label=gen173nr-1FCAEoggI46AdIM1gEaMMBiAEBmAExuAEXyAEM2AEB6AEB-AECiAIBqAIDuAL_8reMBsACAdICJDIzMGVhYzI2LTA4NWYtNGIzOS05ZTBjLTZlNWI4ZThmOWM4MNgCBeACAQ&sid=87d75aca03e64e797d5f059bc0e38b2f&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=274&sr_order=popularity&srpvid=9a64631be243011d&srepoch=1637158082&from=searchresults#hotelTmpl
